Serial_number:
1025413
Project ID:
3
Location:
Greenough Testing
Level
UNIT: ft
Offset: 0.000000 ft
Altitude: 0.000000 ft
Density: 1.000000 kg/L
Temperature
UNIT: Deg C
Date,Time,ms,Level,Temperature
4/11/2018,04:15:53 pm,0,-1.2911,10.435
4/11/2018,04:15:53 pm,500,-1.2852,10.437
4/11/2018,04:15:54 pm,0,-1.2944,10.438
4/11/2018,04:15:54 pm,500,-1.2914,10.441
4/11/2018,04:15:55 pm,0,-1.2901,10.442
4/11/2018,04:15:55 pm,500,-1.2879,10.442
4/11/2018,04:15:56 pm,0,-1.2827,10.444
4/11/2018,04:15:56 pm,500,-1.2898,10.446
4/11/2018,04:15:57 pm,0,-1.2891,10.446
4/11/2018,04:15:57 pm,500,-1.2893,10.446
4/11/2018,04:15:58 pm,0,-1.2868,10.450
4/11/2018,04:15:58 pm,500,-1.2879,10.451
4/11/2018,04:15:59 pm,0,-1.2859,10.452
4/11/2018,04:15:59 pm,500,-1.2932,10.454
4/11/2018,04:16:00 pm,0,-1.2876,10.454
4/11/2018,04:16:00 pm,500,-1.2931,10.455
4/11/2018,04:16:01 pm,0,-1.2877,10.457
4/11/2018,04:16:01 pm,500,-1.2868,10.459
4/11/2018,04:16:02 pm,0,-1.2858,10.461
4/11/2018,04:16:02 pm,500,-1.2832,10.461
4/11/2018,04:16:03 pm,0,-1.2892,10.462
4/11/2018,04:16:03 pm,500,-1.2870,10.463
4/11/2018,04:16:04 pm,0,-1.2858,10.467
4/11/2018,04:16:04 pm,500,-1.2845,10.467
4/11/2018,04:16:05 pm,0,-1.2877,10.467
4/11/2018,04:16:05 pm,500,-1.2846,10.470
4/11/2018,04:16:06 pm,0,-1.2889,10.470
4/11/2018,04:16:06 pm,500,-1.2848,10.474
4/11/2018,04:16:07 pm,0,-1.2948,10.474
4/11/2018,04:16:07 pm,500,-1.2871,10.476
4/11/2018,04:16:08 pm,0,-1.2889,10.477
4/11/2018,04:16:08 pm,500,-1.2857,10.479
4/11/2018,04:16:09 pm,0,-1.2799,10.478
4/11/2018,04:16:09 pm,500,-1.2864,10.481
4/11/2018,04:16:10 pm,0,-1.2856,10.483
4/11/2018,04:16:10 pm,500,-1.2847,10.483
4/11/2018,04:16:11 pm,0,-1.2849,10.483
4/11/2018,04:16:11 pm,500,-1.2854,10.486
4/11/2018,04:16:12 pm,0,-1.2841,10.486
4/11/2018,04:16:12 pm,500,-1.2845,10.488
4/11/2018,04:16:13 pm,0,-1.2830,10.490
4/11/2018,04:16:13 pm,500,-1.2915,10.491
4/11/2018,04:16:14 pm,0,-1.2857,10.494
4/11/2018,04:16:14 pm,500,-1.2867,10.494
4/11/2018,04:16:15 pm,0,-1.2846,10.495
4/11/2018,04:16:15 pm,500,-1.2816,10.497
4/11/2018,04:16:16 pm,0,-1.2851,10.499
4/11/2018,04:16:16 pm,500,-1.2850,10.499
4/11/2018,04:16:17 pm,0,-1.2857,10.501
4/11/2018,04:16:17 pm,500,-1.2804,10.502
4/11/2018,04:16:18 pm,0,-1.2850,10.505
4/11/2018,04:16:18 pm,500,-1.2803,10.505
4/11/2018,04:16:19 pm,0,-1.2852,10.506
4/11/2018,04:16:19 pm,500,-1.2808,10.508
4/11/2018,04:16:20 pm,0,-1.2863,10.507
4/11/2018,04:16:20 pm,500,-1.2816,10.509
4/11/2018,04:16:21 pm,0,-1.2894,10.512
4/11/2018,04:16:21 pm,500,-1.2834,10.513
4/11/2018,04:16:22 pm,0,-1.2929,10.515
4/11/2018,04:16:22 pm,500,-1.2862,10.515
4/11/2018,04:16:23 pm,0,-1.2865,10.516
4/11/2018,04:16:23 pm,500,-1.2836,10.518
4/11/2018,04:16:24 pm,0,-1.2850,10.520
4/11/2018,04:16:24 pm,500,-1.2822,10.521
4/11/2018,04:16:25 pm,0,-1.2803,10.523
4/11/2018,04:16:25 pm,500,-1.2820,10.525
4/11/2018,04:16:26 pm,0,-1.2815,10.524
4/11/2018,04:16:26 pm,500,-1.2832,10.526
4/11/2018,04:16:27 pm,0,-1.2797,10.528
4/11/2018,04:16:27 pm,500,-1.2837,10.529
4/11/2018,04:16:28 pm,0,-1.2798,10.528
4/11/2018,04:16:28 pm,500,-1.2832,10.533
4/11/2018,04:16:29 pm,0,-1.2798,10.532
4/11/2018,04:16:29 pm,500,-1.2899,10.533
4/11/2018,04:16:30 pm,0,-1.2829,10.536
4/11/2018,04:16:30 pm,500,-1.2864,10.537
4/11/2018,04:16:31 pm,0,-1.2803,10.537
4/11/2018,04:16:31 pm,500,-1.2787,10.539
4/11/2018,04:16:32 pm,0,-1.2809,10.539
4/11/2018,04:16:32 pm,500,-1.2794,10.541
4/11/2018,04:16:33 pm,0,-1.2814,10.543
4/11/2018,04:16:33 pm,500,-1.2793,10.544
4/11/2018,04:16:34 pm,0,-1.2836,10.545
4/11/2018,04:16:34 pm,500,-1.2796,10.547
4/11/2018,04:16:35 pm,0,-1.2845,10.548
4/11/2018,04:16:35 pm,500,-1.2790,10.550
4/11/2018,04:16:36 pm,0,-1.2901,10.551
4/11/2018,04:16:36 pm,500,-1.2832,10.552
4/11/2018,04:16:37 pm,0,-1.2824,10.553
4/11/2018,04:16:37 pm,500,-1.2796,10.554
4/11/2018,04:16:38 pm,0,-1.2760,10.555
4/11/2018,04:16:38 pm,500,-1.2783,10.557
4/11/2018,04:16:39 pm,0,-1.2809,10.558
4/11/2018,04:16:39 pm,500,-1.2818,10.559
4/11/2018,04:16:40 pm,0,-1.2799,10.561
4/11/2018,04:16:40 pm,500,-1.2826,10.562
4/11/2018,04:16:41 pm,0,-1.2770,10.563
4/11/2018,04:16:41 pm,500,-1.2824,10.564
4/11/2018,04:16:42 pm,0,-1.2795,10.565
4/11/2018,04:16:42 pm,500,-1.2899,10.567
4/11/2018,04:16:43 pm,0,-1.2838,10.568
4/11/2018,04:16:43 pm,500,-1.2839,10.570
4/11/2018,04:16:44 pm,0,-1.2819,10.571
4/11/2018,04:16:44 pm,500,-1.2783,10.572
4/11/2018,04:16:45 pm,0,-1.2783,10.574
4/11/2018,04:16:45 pm,500,-1.2801,10.575
4/11/2018,04:16:46 pm,0,-1.2807,10.576
4/11/2018,04:16:46 pm,500,-1.2792,10.577
4/11/2018,04:16:47 pm,0,-1.2831,10.579
4/11/2018,04:16:47 pm,500,-1.2784,10.581
4/11/2018,04:16:48 pm,0,-1.2818,10.582
4/11/2018,04:16:48 pm,500,-1.2811,10.583
4/11/2018,04:16:49 pm,0,-1.2860,10.585
4/11/2018,04:16:49 pm,500,-1.2802,10.586
4/11/2018,04:16:50 pm,0,-1.2728,10.587
4/11/2018,04:16:50 pm,500,-1.2812,10.588
4/11/2018,04:16:51 pm,0,-1.2793,10.590
4/11/2018,04:16:51 pm,500,-1.2821,10.592
4/11/2018,04:16:52 pm,0,-1.2795,10.592
4/11/2018,04:16:52 pm,500,-1.2798,10.594
4/11/2018,04:16:53 pm,0,-1.2794,10.595
4/11/2018,04:16:53 pm,500,-1.2805,10.597
4/11/2018,04:16:54 pm,0,-1.2826,10.597
4/11/2018,04:16:54 pm,500,-1.2814,10.599
4/11/2018,04:16:55 pm,0,-1.2787,10.601
4/11/2018,04:16:55 pm,500,-1.2809,10.602
4/11/2018,04:16:56 pm,0,-1.2801,10.604
4/11/2018,04:16:56 pm,500,-1.2793,10.605
4/11/2018,04:16:57 pm,0,-1.2800,10.606
4/11/2018,04:16:57 pm,500,-1.2798,10.608
4/11/2018,04:16:58 pm,0,-1.2806,10.609
4/11/2018,04:16:58 pm,500,-1.2792,10.610
4/11/2018,04:16:59 pm,0,-1.2814,10.613
4/11/2018,04:16:59 pm,500,-1.2807,10.613
4/11/2018,04:17:00 pm,0,-1.2806,10.615
4/11/2018,04:17:00 pm,500,-1.2799,10.616
4/11/2018,04:17:01 pm,0,-1.2803,10.618
4/11/2018,04:17:01 pm,500,-1.2803,10.619
4/11/2018,04:17:02 pm,0,-1.2796,10.620
4/11/2018,04:17:02 pm,500,-1.2795,10.621
4/11/2018,04:17:03 pm,0,-1.2797,10.623
4/11/2018,04:17:03 pm,500,-1.2797,10.624
4/11/2018,04:17:04 pm,0,-1.2798,10.626
4/11/2018,04:17:04 pm,500,-1.2804,10.627
4/11/2018,04:17:05 pm,0,-1.2795,10.629
4/11/2018,04:17:05 pm,500,-1.2803,10.630
4/11/2018,04:17:06 pm,0,-1.2810,10.632
4/11/2018,04:17:06 pm,500,-1.2801,10.633
4/11/2018,04:17:07 pm,0,-1.2801,10.635
4/11/2018,04:17:07 pm,500,-1.2807,10.636
4/11/2018,04:17:08 pm,0,-1.2807,10.637
4/11/2018,04:17:08 pm,500,-1.2797,10.640
4/11/2018,04:17:09 pm,0,-1.2796,10.640
4/11/2018,04:17:09 pm,500,-1.2799,10.641
4/11/2018,04:17:10 pm,0,-1.2795,10.643
4/11/2018,04:17:10 pm,500,-1.2813,10.644
4/11/2018,04:17:11 pm,0,-1.2813,10.646
4/11/2018,04:17:11 pm,500,-1.2800,10.647
4/11/2018,04:17:12 pm,0,-1.2800,10.649
4/11/2018,04:17:12 pm,500,-1.2804,10.650
4/11/2018,04:17:13 pm,0,-1.2793,10.651
4/11/2018,04:17:13 pm,500,-1.2797,10.652
4/11/2018,04:17:14 pm,0,-1.2799,10.653
4/11/2018,04:17:14 pm,500,-1.2802,10.656
4/11/2018,04:17:15 pm,0,-1.2811,10.656
4/11/2018,04:17:15 pm,500,-1.2802,10.658
4/11/2018,04:17:16 pm,0,-1.2808,10.659
4/11/2018,04:17:16 pm,500,-1.2804,10.660
4/11/2018,04:17:17 pm,0,-1.2797,10.661
4/11/2018,04:17:17 pm,500,-1.2804,10.663
4/11/2018,04:17:18 pm,0,-1.2792,10.665
4/11/2018,04:17:18 pm,500,-1.2805,10.666
4/11/2018,04:17:19 pm,0,-1.2798,10.666
4/11/2018,04:17:19 pm,500,-1.2802,10.669
4/11/2018,04:17:20 pm,0,-1.2816,10.671
4/11/2018,04:17:20 pm,500,-1.2814,10.671
4/11/2018,04:17:21 pm,0,-1.2809,10.673
4/11/2018,04:17:21 pm,500,-1.2813,10.674
4/11/2018,04:17:22 pm,0,-1.2807,10.675
4/11/2018,04:17:22 pm,500,-1.2808,10.677
4/11/2018,04:17:23 pm,0,-1.2802,10.678
4/11/2018,04:17:23 pm,500,-1.2821,10.680
4/11/2018,04:17:24 pm,0,-1.2812,10.681
4/11/2018,04:17:24 pm,500,-1.2792,10.682
4/11/2018,04:17:25 pm,0,-1.2806,10.684
4/11/2018,04:17:25 pm,500,-1.2818,10.685
4/11/2018,04:17:26 pm,0,-1.2794,10.686
4/11/2018,04:17:26 pm,500,-1.2809,10.687
4/11/2018,04:17:27 pm,0,-1.2873,10.689
4/11/2018,04:17:27 pm,500,-1.2804,10.690
4/11/2018,04:17:28 pm,0,-1.2791,10.691
4/11/2018,04:17:28 pm,500,-1.2811,10.692
4/11/2018,04:17:29 pm,0,-1.2783,10.695
4/11/2018,04:17:29 pm,500,-1.2863,10.696
4/11/2018,04:17:30 pm,0,-1.2810,10.697
4/11/2018,04:17:30 pm,500,-1.2807,10.698
4/11/2018,04:17:31 pm,0,-1.2768,10.699
4/11/2018,04:17:31 pm,500,-1.2800,10.700
4/11/2018,04:17:32 pm,0,-1.2786,10.702
4/11/2018,04:17:32 pm,500,-1.2768,10.703
4/11/2018,04:17:33 pm,0,-1.2802,10.705
4/11/2018,04:17:33 pm,500,-1.2785,10.706
4/11/2018,04:17:34 pm,0,-1.2884,10.707
4/11/2018,04:17:34 pm,500,-1.2807,10.709
4/11/2018,04:17:35 pm,0,-1.2820,10.709
4/11/2018,04:17:35 pm,500,-1.2779,10.711
4/11/2018,04:17:36 pm,0,-1.2752,10.712
4/11/2018,04:17:36 pm,500,-1.2767,10.713
4/11/2018,04:17:37 pm,0,-1.2778,10.714
4/11/2018,04:17:37 pm,500,-1.2794,10.716
4/11/2018,04:17:38 pm,0,-1.2759,10.717
4/11/2018,04:17:38 pm,500,-1.2804,10.718
4/11/2018,04:17:39 pm,0,-1.2774,10.719
4/11/2018,04:17:39 pm,500,-1.2850,10.721
4/11/2018,04:17:40 pm,0,-1.2773,10.722
4/11/2018,04:17:40 pm,500,-1.2846,10.723
4/11/2018,04:17:41 pm,0,-1.2828,10.724
4/11/2018,04:17:41 pm,500,-1.2796,10.725
4/11/2018,04:17:42 pm,0,-1.2758,10.727
4/11/2018,04:17:42 pm,500,-1.2728,10.728
4/11/2018,04:17:43 pm,0,-1.2771,10.730
4/11/2018,04:17:43 pm,500,-1.2777,10.731
4/11/2018,04:17:44 pm,0,-1.2785,10.732
4/11/2018,04:17:44 pm,500,-1.2740,10.732
4/11/2018,04:17:45 pm,0,-1.2795,10.734
4/11/2018,04:17:45 pm,500,-1.2757,10.734
4/11/2018,04:17:46 pm,0,-1.2805,10.737
4/11/2018,04:17:46 pm,500,-1.2762,10.737
4/11/2018,04:17:47 pm,0,-1.2842,10.739
4/11/2018,04:17:47 pm,500,-1.2782,10.740
4/11/2018,04:17:48 pm,0,-1.2794,10.741
4/11/2018,04:17:48 pm,500,-1.2760,10.742
4/11/2018,04:17:49 pm,0,-1.2724,10.743
4/11/2018,04:17:49 pm,500,-1.2755,10.745
4/11/2018,04:17:50 pm,0,-1.2739,10.746
4/11/2018,04:17:50 pm,500,-1.2776,10.747
4/11/2018,04:17:51 pm,0,-1.2738,10.749
4/11/2018,04:17:51 pm,500,-1.2770,10.749
4/11/2018,04:17:52 pm,0,-1.2748,10.750
4/11/2018,04:17:52 pm,500,-1.2824,10.752
4/11/2018,04:17:53 pm,0,-1.2734,10.753
4/11/2018,04:17:53 pm,500,-1.2796,10.754
4/11/2018,04:17:54 pm,0,-1.2742,10.756
4/11/2018,04:17:54 pm,500,-1.2716,10.757
4/11/2018,04:17:55 pm,0,-1.2757,10.758
4/11/2018,04:17:55 pm,500,-1.2749,10.759
4/11/2018,04:17:56 pm,0,-1.2763,10.760
4/11/2018,04:17:56 pm,500,-1.2747,10.761
4/11/2018,04:17:57 pm,0,-1.2761,10.762
4/11/2018,04:17:57 pm,500,-1.2749,10.764
4/11/2018,04:17:58 pm,0,-1.2832,10.765
4/11/2018,04:17:58 pm,500,-1.2772,10.766
4/11/2018,04:17:59 pm,0,-1.2769,10.767
4/11/2018,04:17:59 pm,500,-1.2734,10.768
4/11/2018,04:18:00 pm,0,-1.2743,10.770
4/11/2018,04:18:00 pm,500,-1.2760,10.771
4/11/2018,04:18:01 pm,0,-1.2748,10.772
4/11/2018,04:18:01 pm,500,-1.2775,10.773
4/11/2018,04:18:02 pm,0,-1.2734,10.775
4/11/2018,04:18:02 pm,500,-1.2787,10.776
4/11/2018,04:18:03 pm,0,-1.2765,10.777
4/11/2018,04:18:03 pm,500,-1.2829,10.779
4/11/2018,04:18:04 pm,0,-1.2787,10.780
4/11/2018,04:18:04 pm,500,-1.2779,10.781
4/11/2018,04:18:05 pm,0,-1.2737,10.782
4/11/2018,04:18:05 pm,500,-1.2743,10.784
4/11/2018,04:18:06 pm,0,-1.2754,10.785
4/11/2018,04:18:06 pm,500,-1.2735,10.787
4/11/2018,04:18:07 pm,0,-1.2789,10.788
4/11/2018,04:18:07 pm,500,-1.2748,10.789
4/11/2018,04:18:08 pm,0,-1.2779,10.790
4/11/2018,04:18:08 pm,500,-1.2754,10.792
4/11/2018,04:18:09 pm,0,-1.2841,10.793
4/11/2018,04:18:09 pm,500,-1.2790,10.794
4/11/2018,04:18:10 pm,0,-1.2755,10.796
4/11/2018,04:18:10 pm,500,-1.2723,10.797
4/11/2018,04:18:11 pm,0,-1.2766,10.798
4/11/2018,04:18:11 pm,500,-1.2770,10.800
4/11/2018,04:18:12 pm,0,-1.2744,10.801
4/11/2018,04:18:12 pm,500,-1.2778,10.802
4/11/2018,04:18:13 pm,0,-1.2765,10.804
4/11/2018,04:18:13 pm,500,-1.2850,10.806
4/11/2018,04:18:14 pm,0,-1.2772,10.807
4/11/2018,04:18:14 pm,500,-1.2783,10.809
4/11/2018,04:18:15 pm,0,-1.2740,10.810
4/11/2018,04:18:15 pm,500,-1.2762,10.812
4/11/2018,04:18:16 pm,0,-1.2784,10.813
4/11/2018,04:18:16 pm,500,-1.2738,10.814
4/11/2018,04:18:17 pm,0,-1.2780,10.816
4/11/2018,04:18:17 pm,500,-1.2746,10.817
4/11/2018,04:18:18 pm,0,-1.2821,10.819
4/11/2018,04:18:18 pm,500,-1.2772,10.820
4/11/2018,04:18:19 pm,0,-1.2846,10.822
4/11/2018,04:18:19 pm,500,-1.2786,10.823
4/11/2018,04:18:20 pm,0,-1.2773,10.825
4/11/2018,04:18:20 pm,500,-1.2752,10.827
4/11/2018,04:18:21 pm,0,-1.2760,10.828
4/11/2018,04:18:21 pm,500,-1.2784,10.830
4/11/2018,04:18:22 pm,0,-1.2743,10.831
4/11/2018,04:18:22 pm,500,-1.2795,10.833
4/11/2018,04:18:23 pm,0,-1.2754,10.835
4/11/2018,04:18:23 pm,500,-1.2821,10.836
4/11/2018,04:18:24 pm,0,-1.2797,10.837
4/11/2018,04:18:24 pm,500,-1.2856,10.839
4/11/2018,04:18:25 pm,0,-1.2804,10.841
4/11/2018,04:18:25 pm,500,-1.2749,10.842
4/11/2018,04:18:26 pm,0,-1.2763,10.843
4/11/2018,04:18:26 pm,500,-1.2764,10.846
4/11/2018,04:18:27 pm,0,-1.2783,10.847
4/11/2018,04:18:27 pm,500,-1.2750,10.848
4/11/2018,04:18:28 pm,0,-1.2785,10.850
4/11/2018,04:18:28 pm,500,-1.2776,10.852
4/11/2018,04:18:29 pm,0,-1.2866,10.853
4/11/2018,04:18:29 pm,500,-1.2800,10.855
4/11/2018,04:18:30 pm,0,-1.2796,10.856
4/11/2018,04:18:30 pm,500,-1.2780,10.859
4/11/2018,04:18:31 pm,0,-1.2756,10.860
4/11/2018,04:18:31 pm,500,-1.2762,10.862
4/11/2018,04:18:32 pm,0,-1.2761,10.864
4/11/2018,04:18:32 pm,500,-1.2802,10.865
4/11/2018,04:18:33 pm,0,-1.2776,10.867
4/11/2018,04:18:33 pm,500,-1.2880,10.869
4/11/2018,04:18:34 pm,0,-1.2806,10.870
4/11/2018,04:18:34 pm,500,-1.2797,10.872
4/11/2018,04:18:35 pm,0,-1.2775,10.874
4/11/2018,04:18:35 pm,500,-1.2773,10.875
4/11/2018,04:18:36 pm,0,-1.2803,10.877
4/11/2018,04:18:36 pm,500,-1.2781,10.879
4/11/2018,04:18:37 pm,0,-1.2797,10.880
4/11/2018,04:18:37 pm,500,-1.2805,10.882
4/11/2018,04:18:38 pm,0,-1.2890,10.884
4/11/2018,04:18:38 pm,500,-1.2824,10.886
4/11/2018,04:18:39 pm,0,-1.2777,10.888
4/11/2018,04:18:39 pm,500,-1.2779,10.890
4/11/2018,04:18:40 pm,0,-1.2785,10.890
4/11/2018,04:18:40 pm,500,-1.2812,10.893
4/11/2018,04:18:41 pm,0,-1.2794,10.894
4/11/2018,04:18:41 pm,500,-1.2847,10.897
4/11/2018,04:18:42 pm,0,-1.2820,10.898
4/11/2018,04:18:42 pm,500,-1.2874,10.900
4/11/2018,04:18:43 pm,0,-1.2765,10.902
4/11/2018,04:18:43 pm,500,-1.2786,10.903
4/11/2018,04:18:44 pm,0,-1.2797,10.905
4/11/2018,04:18:44 pm,500,-1.2787,10.907
4/11/2018,04:18:45 pm,0,-1.2840,10.909
4/11/2018,04:18:45 pm,500,-1.2810,10.910
4/11/2018,04:18:46 pm,0,-1.2890,10.912
4/11/2018,04:18:46 pm,500,-1.2830,10.914
4/11/2018,04:18:47 pm,0,-1.2746,10.916
4/11/2018,04:18:47 pm,500,-1.2806,10.918
4/11/2018,04:18:48 pm,0,-1.2796,10.919
4/11/2018,04:18:48 pm,500,-1.2818,10.921
4/11/2018,04:18:49 pm,0,-1.2822,10.923
4/11/2018,04:18:49 pm,500,-1.2884,10.925
4/11/2018,04:18:50 pm,0,-1.2808,10.927
4/11/2018,04:18:50 pm,500,-1.2837,10.929
4/11/2018,04:18:51 pm,0,-1.2800,10.930
4/11/2018,04:18:51 pm,500,-1.2800,10.932
4/11/2018,04:18:52 pm,0,-1.2797,10.935
4/11/2018,04:18:52 pm,500,-1.2786,10.936
4/11/2018,04:18:53 pm,0,-1.2813,10.938
4/11/2018,04:18:53 pm,500,-1.2780,10.940
4/11/2018,04:18:54 pm,0,-1.2827,10.940
4/11/2018,04:18:54 pm,500,-1.2803,10.943
4/11/2018,04:18:55 pm,0,-1.2813,10.945
4/11/2018,04:18:55 pm,500,-1.2755,10.947
4/11/2018,04:18:56 pm,0,-1.2793,10.948
4/11/2018,04:18:56 pm,500,-1.2780,10.951
4/11/2018,04:18:57 pm,0,-1.2780,10.951
4/11/2018,04:18:57 pm,500,-1.2813,10.954
4/11/2018,04:18:58 pm,0,-1.2774,10.956
4/11/2018,04:18:58 pm,500,-1.2780,10.957
4/11/2018,04:18:59 pm,0,-1.2756,10.959
4/11/2018,04:18:59 pm,500,-1.2841,10.960
4/11/2018,04:19:00 pm,0,-1.2799,10.963
4/11/2018,04:19:00 pm,500,-1.2785,10.964
4/11/2018,04:19:01 pm,0,-1.2748,10.966
4/11/2018,04:19:01 pm,500,-1.2716,10.967
4/11/2018,04:19:02 pm,0,-1.2779,10.970
4/11/2018,04:19:02 pm,500,-1.2751,10.972
4/11/2018,04:19:03 pm,0,-1.2774,10.972
4/11/2018,04:19:03 pm,500,-1.2755,10.974
4/11/2018,04:19:04 pm,0,-1.2794,10.976
4/11/2018,04:19:04 pm,500,-1.2735,10.978
4/11/2018,04:19:05 pm,0,-1.2758,10.980
4/11/2018,04:19:05 pm,500,-1.2759,10.980
4/11/2018,04:19:06 pm,0,-1.2838,10.983
4/11/2018,04:19:06 pm,500,-1.2783,10.985
4/11/2018,04:19:07 pm,0,-1.2821,10.986
4/11/2018,04:19:07 pm,500,-1.2749,10.988
4/11/2018,04:19:08 pm,0,-1.2688,10.990
4/11/2018,04:19:08 pm,500,-1.2765,10.992
4/11/2018,04:19:09 pm,0,-1.2728,10.994
4/11/2018,04:19:09 pm,500,-1.2759,10.996
4/11/2018,04:19:10 pm,0,-1.2752,10.996
4/11/2018,04:19:10 pm,500,-1.2762,10.998
4/11/2018,04:19:11 pm,0,-1.2745,11.001
4/11/2018,04:19:11 pm,500,-1.2798,11.002
4/11/2018,04:19:12 pm,0,-1.2738,11.004
4/11/2018,04:19:12 pm,500,-1.2735,11.005
4/11/2018,04:19:13 pm,0,-1.2719,11.007
4/11/2018,04:19:13 pm,500,-1.2743,11.008
4/11/2018,04:19:14 pm,0,-1.2726,11.012
4/11/2018,04:19:14 pm,500,-1.2736,11.012
4/11/2018,04:19:15 pm,0,-1.2773,11.014
4/11/2018,04:19:15 pm,500,-1.2729,11.015
4/11/2018,04:19:16 pm,0,-1.2762,11.018
4/11/2018,04:19:16 pm,500,-1.2749,11.019
4/11/2018,04:19:17 pm,0,-1.2812,11.021
4/11/2018,04:19:17 pm,500,-1.2761,11.021
4/11/2018,04:19:18 pm,0,-1.2674,11.024
4/11/2018,04:19:18 pm,500,-1.2720,11.025
4/11/2018,04:19:19 pm,0,-1.2707,11.026
4/11/2018,04:19:19 pm,500,-1.2741,11.030
4/11/2018,04:19:20 pm,0,-1.2704,11.030
4/11/2018,04:19:20 pm,500,-1.2729,11.033
4/11/2018,04:19:21 pm,0,-1.2715,11.033
4/11/2018,04:19:21 pm,500,-1.2781,11.034
4/11/2018,04:19:22 pm,0,-1.2752,11.037
4/11/2018,04:19:22 pm,500,-1.2779,11.038
4/11/2018,04:19:23 pm,0,-1.2715,11.039
4/11/2018,04:19:23 pm,500,-1.2728,11.043
4/11/2018,04:19:24 pm,0,-1.2732,11.044
4/11/2018,04:19:24 pm,500,-1.2707,11.044
4/11/2018,04:19:25 pm,0,-1.2765,11.047
4/11/2018,04:19:25 pm,500,-1.2752,11.047
4/11/2018,04:19:26 pm,0,-1.2749,11.049
4/11/2018,04:19:26 pm,500,-1.2709,11.051
4/11/2018,04:19:27 pm,0,-1.2726,11.052
4/11/2018,04:19:27 pm,500,-1.2740,11.054
4/11/2018,04:19:28 pm,0,-1.2713,11.056
4/11/2018,04:19:28 pm,500,-1.2819,11.057
4/11/2018,04:19:29 pm,0,-1.2748,11.057
4/11/2018,04:19:29 pm,500,-1.2708,11.060
4/11/2018,04:19:30 pm,0,-1.2702,11.061
4/11/2018,04:19:30 pm,500,-1.2702,11.063
4/11/2018,04:19:31 pm,0,-1.2714,11.064
4/11/2018,04:19:31 pm,500,-1.2740,11.064
4/11/2018,04:19:32 pm,0,-1.2748,11.066
4/11/2018,04:19:32 pm,500,-1.2746,11.069
4/11/2018,04:19:33 pm,0,-1.2805,11.070
4/11/2018,04:19:33 pm,500,-1.2686,11.071
4/11/2018,04:19:34 pm,0,-1.2706,11.072
4/11/2018,04:19:34 pm,500,-1.2710,11.074
4/11/2018,04:19:35 pm,0,-1.2712,11.075
4/11/2018,04:19:35 pm,500,-1.2719,11.077
4/11/2018,04:19:36 pm,0,-1.2699,11.078
4/11/2018,04:19:36 pm,500,-1.2786,11.079
4/11/2018,04:19:37 pm,0,-1.2741,11.081
4/11/2018,04:19:37 pm,500,-1.2708,11.081
4/11/2018,04:19:38 pm,0,-1.2702,11.083
4/11/2018,04:19:38 pm,500,-1.2714,11.085
4/11/2018,04:19:39 pm,0,-1.2744,11.086
4/11/2018,04:19:39 pm,500,-1.2728,11.086
4/11/2018,04:19:40 pm,0,-1.2754,11.089
4/11/2018,04:19:40 pm,500,-1.2751,11.089
4/11/2018,04:19:41 pm,0,-1.2747,11.090
4/11/2018,04:19:41 pm,500,-1.2728,11.094
4/11/2018,04:19:42 pm,0,-1.2717,11.093
4/11/2018,04:19:42 pm,500,-1.2769,11.094
4/11/2018,04:19:43 pm,0,-1.2721,11.096
4/11/2018,04:19:43 pm,500,-1.2708,11.095
4/11/2018,04:19:44 pm,0,-1.2720,11.100
4/11/2018,04:19:44 pm,500,-1.2697,11.099
4/11/2018,04:19:45 pm,0,-1.2728,11.101
4/11/2018,04:19:45 pm,500,-1.2737,11.103
4/11/2018,04:19:46 pm,0,-1.2770,11.105
4/11/2018,04:19:46 pm,500,-1.2708,11.105
4/11/2018,04:19:47 pm,0,-1.2717,11.108
4/11/2018,04:19:47 pm,500,-1.2709,11.109
4/11/2018,04:19:48 pm,0,-1.2719,11.109
4/11/2018,04:19:48 pm,500,-1.2727,11.111
4/11/2018,04:19:49 pm,0,-1.2730,11.113
4/11/2018,04:19:49 pm,500,-1.2719,11.112
4/11/2018,04:19:50 pm,0,-1.2745,11.115
4/11/2018,04:19:50 pm,500,-1.2750,11.115
4/11/2018,04:19:51 pm,0,-1.2750,11.118
4/11/2018,04:19:51 pm,500,-1.2737,11.119
4/11/2018,04:19:52 pm,0,-1.2715,11.119
4/11/2018,04:19:52 pm,500,-1.2729,11.122
4/11/2018,04:19:53 pm,0,-1.2726,11.121
4/11/2018,04:19:53 pm,500,-1.2731,11.122
4/11/2018,04:19:54 pm,0,-1.2709,11.126
4/11/2018,04:19:54 pm,500,-1.2729,11.127
4/11/2018,04:19:55 pm,0,-1.2737,11.128
4/11/2018,04:19:55 pm,500,-1.2736,11.129
4/11/2018,04:19:56 pm,0,-1.2743,11.132
4/11/2018,04:19:56 pm,500,-1.2717,11.133
4/11/2018,04:19:57 pm,0,-1.2726,11.134
4/11/2018,04:19:57 pm,500,-1.2729,11.134
4/11/2018,04:19:58 pm,0,-1.2729,11.135
4/11/2018,04:19:58 pm,500,-1.2733,11.137
4/11/2018,04:19:59 pm,0,-1.2739,11.139
4/11/2018,04:19:59 pm,500,-1.2729,11.140
4/11/2018,04:20:00 pm,0,-1.2711,11.142
